0.000000000000000000e+00,0.000000000000000000e+00,4.194200134277343750e+01,6.898000335693359375e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.125960540771484375e+01,6.981170654296875000e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.058875274658203125e+01,7.065237426757812500e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.992960739135742188e+01,7.150195312500000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.928233718872070312e+01,7.236040496826171875e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.864711380004882812e+01,7.322766876220703125e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.802410888671875000e+01,7.410371398925781250e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.741349029541015625e+01,7.498847961425781250e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.681542968750000000e+01,7.588191986083984375e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.623009109497070312e+01,7.678398895263671875e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.565765380859375000e+01,7.769464874267578125e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.509827804565429688e+01,7.861383819580078125e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.455213928222656250e+01,7.954151916503906250e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.401940155029296875e+01,8.047764587402343750e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.350024414062500000e+01,8.142215728759765625e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.299482727050781250e+01,8.237502288818359375e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.250332641601562500e+01,8.333618164062500000e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.202590560913085938e+01,8.430560302734375000e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.156274223327636719e+01,8.528321838378906250e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.111400032043457031e+01,8.626899719238281250e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.073366355895996094e+01,8.713911437988281250e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.036473846435546875e+01,8.801827239990234375e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.000725936889648438e+01,8.890615844726562500e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.966126060485839844e+01,8.980249023437500000e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.932677650451660156e+01,9.070696258544921875e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.900383949279785156e+01,9.161927032470703125e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.869248199462890625e+01,9.253912353515625000e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.839274215698242188e+01,9.346622467041015625e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.810464859008789062e+01,9.440027618408203125e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.782823944091796875e+01,9.534097290039062500e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.756354522705078125e+01,9.628801727294921875e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.731060028076171875e+01,9.724111938476562500e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.706943893432617188e+01,9.819996643066406250e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.684009552001953125e+01,9.916427612304687500e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.662260437011718750e+01,1.001337432861328125e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.641699600219726562e+01,1.011080627441406250e+02
