0.000000000000000000e+00,0.000000000000000000e+00,4.083200073242187500e+01,1.261299972534179688e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.929681015014648438e+01,1.261003036499023438e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.782154846191406250e+01,1.260395431518554688e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.640747451782226562e+01,1.259475479125976562e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.505585098266601562e+01,1.258241653442382812e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.376793670654296875e+01,1.256692428588867188e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.254499435424804688e+01,1.254826126098632812e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.138827705383300781e+01,1.252641296386718750e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.029904747009277344e+01,1.250136260986328125e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.927856636047363281e+01,1.247309494018554688e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.832809257507324219e+01,1.244159469604492188e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.744888496398925781e+01,1.240684509277343750e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.664220619201660156e+01,1.236883087158203125e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.590931129455566406e+01,1.232753601074218750e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.525146293640136719e+01,1.228294601440429688e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.466992187500000000e+01,1.223504333496093750e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.416594314575195312e+01,1.218381347656250000e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.374079132080078125e+01,1.212923965454101562e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.339572334289550781e+01,1.207130737304687500e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.313199996948242188e+01,1.200999984741210938e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.295014953613281250e+01,1.194447860717773438e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.285560607910156250e+01,1.187642898559570312e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.284723472595214844e+01,1.180591812133789062e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.292389869689941406e+01,1.173301391601562500e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.308446311950683594e+01,1.165778350830078125e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.332779121398925781e+01,1.158029327392578125e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.365274620056152344e+01,1.150061111450195312e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.405819511413574219e+01,1.141880416870117188e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.454300117492675781e+01,1.133493957519531250e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.510602760314941406e+01,1.124908370971679688e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.574613952636718750e+01,1.116130523681640625e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.646220207214355469e+01,1.107166976928710938e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.725307655334472656e+01,1.098024520874023438e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.811763000488281250e+01,1.088709945678710938e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.905472564697265625e+01,1.079229812622070312e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.006322669982910156e+01,1.069590911865234375e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.114200019836425781e+01,1.059800033569335938e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.147177886962890625e+01,1.070014801025390625e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.181534004211425781e+01,1.080173034667968750e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.217258453369140625e+01,1.090273742675781250e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.254341125488281250e+01,1.100316162109375000e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.292773056030273438e+01,1.110299453735351562e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.332543945312500000e+01,1.120222778320312500e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.373644256591796875e+01,1.130085220336914062e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.416064453125000000e+01,1.139885940551757812e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.459794616699218750e+01,1.149624176025390625e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.504825210571289062e+01,1.159299087524414062e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.551146316528320312e+01,1.168909759521484375e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.598748016357421875e+01,1.178455429077148438e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.647621154785156250e+01,1.187935104370117188e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.697755432128906250e+01,1.197348175048828125e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.749141693115234375e+01,1.206693572998046875e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.801769638061523438e+01,1.215970611572265625e+02
0.000000000000000000e+00,0.000000000000000000e+00,3.855630111694335938e+01,1.225178375244140625e+02
